Unnamed: 0,Full_Name,Lat,Long,YeStart,YeEnd,Funestus,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_8,max_9,max_10,max_11,max_12
1744,Ushane Koche,7.6766,36.7988,2012,2012,0.0,10.770715332031276,10.508264160156275,11.555200195312526,12.217004394531276,12.239709472656276,12.136102294921901,10.961877441406276,10.949975585937525,10.793695068359401,10.129846191406275,10.819909667968776,9.225488281250025,26.78551635742189,28.828271484375023,29.601831054687523,27.183587646484398,24.979699707031273,23.357965087890648,23.620782470703148,22.52745971679689,22.992181396484398,24.73177490234377,23.879541015625023,25.71761474609377
1745,Wacho Gono,7.5796,36.7225,2012,2012,0.0,10.660180664062525,10.885339355468776,11.011163330078151,11.512628173828151,11.460961914062526,11.543328857421901,10.584985351562525,10.725122070312525,10.6613708496094,10.202844238281275,10.67217407226565,8.8941589355469,26.190881347656273,28.358422851562523,29.314965820312523,26.484094238281273,24.201654052734398,22.886468505859398,23.408135986328148,22.578515625000023,22.630853271484398,24.223413085937523,23.157495117187523,25.06966552734377
1746,Warsu,7.63,37.297,2008,2010,1.0,11.475671386718776,11.479638671875026,14.678460693359401,12.920709228515651,13.088830566406276,12.161676025390651,11.750512695312526,12.133599853515651,12.003747558593776,11.658959960937526,10.03484497070315,12.096673583984401,26.895562744140648,28.191613769531273,30.865167236328148,29.701470947265648,29.796411132812523,25.528344726562523,23.486077880859398,23.561029052734398,24.24300537109377,25.607690429687523,26.446771240234398,26.94860229492189
1747,Wayu and Babo,8.6,36.8833,2011,2012,0.0,13.490869140625026,12.802789306640651,14.307763671875026,15.670404052734401,14.494287109375026,14.315484619140651,12.763787841796901,12.921228027343776,12.812036132812526,12.505944824218776,13.550195312500026,11.470117187500026,30.523492431640648,32.276452636718766,32.624658203125016,32.3104187011719,30.176782226562523,26.283746337890648,26.10628662109377,24.49303588867189,25.206506347656273,27.980218505859398,27.291253662109398,28.471704101562523
1748,Yasso,7.626,37.311,2008,2010,1.0,11.475671386718776,11.479638671875026,14.678460693359401,12.920709228515651,13.088830566406276,12.161676025390651,11.750512695312526,12.133599853515651,12.003747558593776,11.658959960937526,10.03484497070315,12.096673583984401,26.895562744140648,28.191613769531273,30.865167236328148,29.701470947265648,29.796411132812523,25.528344726562523,23.486077880859398,23.561029052734398,24.24300537109377,25.607690429687523,26.446771240234398,26.94860229492189
1749,Yebo,7.629,37.31800000000001,2008,2010,1.0,11.329248046875026,11.395684814453151,14.982873535156276,13.143792724609401,13.519311523437526,12.393304443359401,11.927453613281276,12.181878662109401,12.091485595703151,11.379449462890651,9.8040710449219,12.064630126953151,27.187310791015648,28.715081787109398,31.87117919921877,30.263970947265648,30.549554443359398,26.013330078125023,23.436425781250023,23.71129760742189,24.678735351562523,25.922601318359398,26.820245361328148,27.387658691406273
1750,Abukako,9.2833,38.8,2000,2001,0.0,2.6337829589844546,2.9519287109375227,4.696649169921955,6.318444824218773,6.120843505859455,7.967492675781273,8.697198486328148,8.202020263671955,6.924157714843715,3.0393310546875227,2.566461181640591,2.587701416015591,21.761743164062523,23.615289306640648,25.152734375000023,25.068048095703148,23.30065307617189,22.659875488281273,20.162408447265648,19.442590332031273,19.295617675781273,19.314385986328148,20.071282958984398,21.302514648437523
1751,Meki,9.335,38.934,2007,2008,0.0,3.6510864257812727,6.188378906250023,6.321405029296955,6.855065917968773,7.831994628906273,7.596032714843715,7.78716430664059,7.333154296875023,7.349725341796955,3.182427978515591,2.4471679687500227,1.1643005371094546,22.46056518554689,23.25890502929689,25.70055541992189,23.159326171875023,23.440209960937523,21.336022949218773,18.679406738281273,18.594506835937523,18.825616455078148,19.667382812500023,20.775109863281273,20.754968261718773
1752,Edo Gorjola,9.0167,37.45,2007,2008,0.0,7.996362304687523,9.824365234375025,10.233178710937525,10.830651855468776,11.429925537109401,10.432702636718775,10.5721374511719,10.418359375000025,10.34368286132815,7.98540649414059,7.48748168945309,6.652093505859455,25.981439208984398,27.56676635742189,30.386468505859398,27.990869140625023,27.894311523437523,23.629571533203148,21.097131347656273,21.252954101562523,22.181481933593773,24.225030517578148,25.044427490234398,24.864770507812523
1753,Shenen,8.734,37.465,2012,2014,0.0,11.027520751953151,11.235314941406276,11.933526611328151,11.597497558593776,11.580224609375026,11.209375000000025,10.2945495605469,10.706079101562525,9.9389587402344,8.843225097656275,9.944116210937525,8.730950927734398,26.368615722656273,28.868829345703148,27.929132080078148,30.186578369140648,25.069116210937523,21.279565429687523,20.434320068359398,20.834191894531273,22.188500976562523,23.39241943359377,24.54479370117189,24.79476318359377
1754,Siba Biche,9.0413,37.2831,2012,2014,0.0,10.484338378906275,12.187463378906276,11.554498291015651,12.615686035156276,12.136041259765651,11.205133056640651,10.586938476562525,10.781884765625025,10.28667602539065,9.923364257812525,9.550073242187525,8.275415039062523,26.128350830078148,28.625238037109398,27.613793945312523,30.291406250000023,24.991967773437523,21.54821166992189,20.57824096679689,21.313073730468773,21.702081298828148,23.52718505859377,24.083673095703148,24.37899169921877
1755,Algie,8.7,35.6166,2008,2008,0.0,12.401513671875026,13.654351806640651,15.104211425781276,13.944635009765651,14.243066406250026,13.249719238281276,12.694696044921901,12.603417968750026,12.780267333984401,11.036523437500025,12.013879394531276,11.497430419921901,29.236840820312523,30.22127685546877,32.072229003906266,30.327844238281273,28.65902099609377,25.721124267578148,23.700494384765648,23.807916259765648,24.814263916015648,26.34969482421877,26.776025390625023,27.75594482421877
1756,Chewaka,8.9709,35.72,2012,2014,0.0,13.952691650390651,14.280236816406276,16.030267333984398,16.141473388671898,14.753442382812526,13.214776611328151,12.327294921875026,12.605493164062526,13.215417480468776,13.070672607421901,12.595971679687526,11.181817626953151,30.632287597656273,32.4136901855469,33.416345214843766,33.10808715820315,27.181695556640648,25.072564697265648,23.981103515625023,23.75911865234377,25.467950439453148,25.631097412109398,26.130578613281273,27.497277832031273
1757,Nejo,9.5,35.5,2012,2014,0.0,14.332452392578151,14.196008300781276,15.879785156250026,15.560968017578151,16.571343994140648,15.254541015625026,13.671289062500026,13.837457275390651,14.593316650390651,14.306817626953151,14.498284912109401,11.071374511718776,31.55407104492189,33.305444335937516,33.7592712402344,33.543237304687516,29.379876708984398,26.560723876953148,25.297296142578148,24.821679687500023,26.502099609375023,26.55111083984377,27.506768798828148,29.14367065429689
1758,Alaba,7.3370000000000015,38.11,2008,2008,0.0,10.188500976562525,12.868859863281276,12.433343505859401,13.458154296875026,13.713983154296901,12.348992919921901,11.753778076171901,11.453454589843776,11.430535888671901,10.28582153320315,9.9414001464844,9.1689392089844,28.251031494140648,29.128900146484398,31.033654785156273,29.415216064453148,28.002435302734398,25.568872070312523,23.242242431640648,22.647515869140648,23.919122314453148,25.578912353515648,26.342248535156273,26.627008056640648
1759,Guba,7.2852,38.217,2012,2012,0.0,11.122155761718776,10.873925781250025,12.906884765625026,13.765252685546901,12.590905761718776,12.187005615234401,11.745568847656276,10.30462036132815,11.076562500000025,10.826318359375025,11.251794433593776,9.867944335937525,27.944787597656273,29.58724365234377,29.935327148437523,31.316369628906273,27.200463867187523,24.897363281250023,25.958947753906273,23.544335937500023,24.51473388671877,26.523095703125023,26.907037353515648,26.218499755859398
1760,Halaba,7.3102,38.0917,2012,2014,0.0,10.537500000000025,11.552911376953151,12.822106933593776,13.088800048828151,12.003350830078151,11.389184570312526,10.24773559570315,10.1094909667969,10.309167480468775,9.61248168945315,9.964135742187525,8.668603515625023,28.46984252929689,29.045892333984398,29.193750000000023,26.239221191406273,24.618066406250023,22.420220947265648,21.887506103515648,21.861962890625023,22.53963623046877,24.228753662109398,24.92293701171877,25.540582275390648
1761,Ottiwa,6.8154,35.2713,2007,2009,0.0,16.232781982421898,16.546411132812526,17.607232666015648,16.576409912109398,16.829858398437526,15.929132080078151,15.812585449218776,16.019525146484398,16.596154785156273,16.018762207031273,14.599511718750026,15.397424316406276,31.231195068359398,33.3497253417969,33.652856445312516,30.153741455078148,28.86922607421877,29.162286376953148,29.23470458984377,28.65856323242189,29.65001831054689,28.861383056640648,30.223321533203148,30.374261474609398
1762,Abaya,6.622000000000001,37.016,2008,2008,0.0,14.098870849609401,16.758447265625026,17.427331542968773,16.987390136718773,16.643334960937526,15.204064941406276,14.544458007812526,15.022088623046901,14.933221435546901,14.779443359375026,15.778131103515651,13.969262695312526,30.563378906250023,31.696099853515648,33.58684692382815,31.836114501953148,29.034173583984398,26.887109375000023,26.848413085937523,26.176049804687523,27.04134521484377,28.73034057617189,29.930444335937523,30.612207031250023
1763,Wozeka,5.688,37.5105,2011,2012,1.0,16.614587402343773,16.929498291015648,17.975366210937523,17.413842773437526,17.211785888671898,16.687280273437526,15.542993164062526,15.484613037109401,16.381311035156273,16.687432861328148,15.839440917968776,15.196954345703151,31.371759033203148,32.472558593750016,32.32817993164065,32.775720214843766,27.649072265625023,26.915429687500023,28.01619873046877,27.442163085937523,27.875054931640648,27.86776123046877,26.474176025390648,28.397668457031273
1764,Arbaminch-Zuria,6.0055,37.5969,1999,1999,0.0,16.540032958984398,17.133905029296898,18.225762939453148,17.919122314453148,16.968988037109398,16.105981445312526,15.460076904296901,14.742791748046901,15.829034423828151,15.978631591796901,15.571496582031276,15.289819335937526,27.140649414062523,27.971154785156273,29.93346557617189,29.654351806640648,26.40535888671877,25.675775146484398,23.018487548828148,23.984155273437523,25.999017333984398,25.902612304687523,26.040917968750023,27.089990234375023
1765,Chano,6.6666,37.3577,2009,2011,1.0,13.944116210937526,15.669549560546901,14.956109619140651,16.151483154296898,16.206994628906273,14.765374755859401,14.536248779296901,14.909875488281276,14.737359619140651,13.953820800781276,13.584527587890651,12.120599365234401,30.212884521484398,30.95589599609377,29.754693603515648,29.672509765625023,27.081994628906273,26.584497070312523,25.911401367187523,25.978997802734398,26.04943237304689,27.572259521484398,28.39489135742189,28.467492675781273
1766,Gantasira,6.164,37.615,2009,2009,0.0,14.756524658203151,14.967309570312526,15.745202636718776,15.204431152343776,15.579736328125026,14.789636230468776,14.462915039062526,14.781701660156276,15.810845947265651,14.826806640625026,13.689813232421901,13.623101806640651,28.63976440429689,28.556390380859398,29.053399658203148,27.050714111328148,25.574456787109398,24.895196533203148,25.20299682617189,24.69320068359377,25.737756347656273,25.321984863281273,25.870416259765648,26.75985107421877
1767,Kella Zuria,6.0833,37.0333,2008,2008,0.0,15.458642578125026,16.353692626953148,15.631463623046901,16.310479736328148,15.285852050781276,14.470971679687526,14.459558105468776,14.320916748046901,14.301019287109401,14.433831787109401,13.354089355468776,13.737023925781276,30.85872802734377,30.669427490234398,32.514489746093766,31.04915771484377,28.60656127929689,26.32113037109377,26.363427734375023,26.604425048828148,27.242364501953148,28.273736572265648,29.071343994140648,29.47496948242189
1768,Mirab Abaya,6.3096,37.7345,2011,2011,0.0,15.317529296875026,16.699548339843773,15.712335205078151,16.928643798828148,16.444604492187526,15.210961914062526,15.182427978515651,14.964105224609401,15.643701171875026,15.070733642578151,14.411950683593776,13.255242919921901,29.147119140625023,30.154748535156273,28.416741943359398,28.907983398437523,25.535913085937523,25.207025146484398,25.857965087890648,24.809045410156273,25.075921630859398,26.025292968750023,27.794702148437523,28.245294189453148
1769,Sile II,6.0333,37.55,2001,2001,0.0,13.037225341796901,12.914788818359401,14.736138916015651,14.701806640625026,14.161492919921901,13.629602050781276,13.339318847656276,13.626916503906276,13.278100585937526,13.760949707031276,13.093713378906276,12.325158691406276,26.967523193359398,28.30501708984377,28.519586181640648,26.44127807617189,24.059747314453148,23.08187255859377,22.603784179687523,22.225610351562523,24.040429687500023,23.696069335937523,24.026574707031273,25.022485351562523
1770,Dirama,8.1006,38.2514,2008,2010,0.0,7.475366210937523,7.92266235351559,10.03814086914065,9.256555175781275,9.5698181152344,9.498498535156275,8.9960876464844,9.713769531250025,8.89580688476565,8.142388916015591,7.30877075195309,8.610284423828148,22.093072509765648,23.09826049804689,26.142510986328148,24.227258300781273,24.526788330078148,23.478051757812523,20.147851562500023,20.469140625000023,21.120904541015648,21.33751831054689,21.975183105468773,21.511865234375023
1771,Ghibe,8.2333,37.5833,2005,2007,0.0,13.004754638671901,13.898675537109401,13.355920410156276,14.631463623046901,13.211663818359401,12.362847900390651,12.485711669921901,11.577966308593776,10.888604736328151,11.016564941406276,8.97637329101565,10.131066894531275,30.621545410156273,31.794366455078148,30.792932128906273,31.211816406250023,30.47347412109377,24.997003173828148,23.657861328125023,23.148889160156273,23.70491943359377,24.764398193359398,26.890283203125023,27.439752197265648
1772,Mirab-Meskan,8.1249,38.3049,2006,2007,0.0,8.331048583984398,9.021569824218775,8.261437988281273,9.2634216308594,8.797753906250025,9.2849060058594,9.57244262695315,9.25225219726565,9.034020996093775,8.586083984375023,7.267053222656273,7.77324829101559,23.798547363281273,23.847833251953148,22.70202026367189,22.276361083984398,22.318994140625023,20.86510620117189,19.815911865234398,19.41881713867189,20.189965820312523,21.165246582031273,21.883843994140648,21.975518798828148
1773,Misrak-Meskan,8.1861,38.3545,2006,2007,0.0,7.181268310546955,8.133508300781273,7.333489990234455,8.743005371093773,8.032922363281273,8.661737060546898,8.862878417968775,8.528283691406273,8.199426269531273,7.556176757812523,5.90679321289059,6.82842407226559,23.041772460937523,23.14339599609377,21.899499511718773,21.258020019531273,21.585290527343773,20.543176269531273,19.623559570312523,19.624200439453148,19.756890869140648,20.282159423828148,20.883996582031273,21.132989501953148
1774,Wurib,8.0487,38.1799,2008,2010,0.0,7.37700805664059,7.49260864257809,9.772424316406275,9.1374450683594,8.759515380859398,8.98003540039065,8.455987548828148,9.3273864746094,8.070672607421955,7.541955566406273,6.76397094726559,8.257684326171955,22.47545776367189,23.233117675781273,26.413049316406273,24.431817626953148,24.753381347656273,23.031762695312523,19.258996582031273,19.881494140625023,20.936181640625023,20.633294677734398,22.100579833984398,21.096978759765648
1775,Gojeb,7.4115,36.21,2007,2009,0.0,9.6623474121094,9.7193542480469,11.098870849609401,11.077081298828151,11.026239013671901,11.095697021484401,10.25408325195315,10.647546386718775,10.728662109375025,10.236596679687525,7.720361328125023,8.547326660156273,26.889367675781273,28.185266113281273,29.13536987304689,26.467034912109398,24.441796875000023,24.420709228515648,24.520074462890648,23.131860351562523,24.81893310546877,24.085168457031273,25.942651367187523,26.174462890625023
1776,Fuchucha,5.2407,37.4963,2003,2004,1.0,15.103173828125026,17.034967041015648,18.762841796875023,18.190850830078148,17.538232421875026,17.408380126953148,15.538629150390651,14.429376220703151,15.587976074218776,18.401635742187523,18.132104492187523,16.086816406250026,34.04863891601565,35.27068481445315,35.35466918945315,35.35942993164065,28.92855224609377,29.143365478515648,29.734857177734398,29.420343017578148,32.440881347656266,31.922113037109398,31.798822021484398,32.637475585937516
1777,Jarso,5.2352,37.5138,2003,2004,1.0,15.103173828125026,17.034967041015648,18.762841796875023,18.190850830078148,17.538232421875026,17.408380126953148,15.538629150390651,14.429376220703151,15.587976074218776,18.401635742187523,18.132104492187523,16.086816406250026,34.04863891601565,35.27068481445315,35.35466918945315,35.35942993164065,28.92855224609377,29.143365478515648,29.734857177734398,29.420343017578148,32.440881347656266,31.922113037109398,31.798822021484398,32.637475585937516
1778,Depi,7.257999999999999,35.4712,2007,2009,0.0,13.764276123046901,13.483575439453151,14.491326904296901,14.364221191406276,14.572961425781276,13.338494873046901,13.069482421875026,13.633050537109401,13.749749755859401,13.512322998046901,12.636071777343776,13.476312255859401,26.255029296875023,27.772119140625023,28.64754638671877,26.156213378906273,25.590356445312523,24.510949707031273,23.91976318359377,23.674066162109398,25.172174072265648,24.846093750000023,26.438012695312523,25.750268554687523
1779,Dangora,6.8884,38.441,2008,2008,0.0,8.608392333984398,11.634454345703151,10.996484375000025,11.997888183593776,12.252313232421901,11.709771728515651,10.57097778320315,11.056359863281276,10.394616699218775,9.172631835937525,8.687524414062523,8.417321777343773,27.056909179687523,27.435815429687523,30.025537109375023,28.185723876953148,25.903558349609398,22.699456787109398,21.779351806640648,21.210382080078148,22.650628662109398,23.935723876953148,25.728265380859398,26.49495849609377
1780,Finchwuha & Denewa,6.59,38.24,2005,2005,0.0,11.940179443359401,11.438745117187526,10.917810058593776,12.124932861328151,11.581536865234401,11.579095458984401,11.163598632812525,11.526330566406276,10.56865844726565,11.244592285156276,10.4112487792969,10.045495605468775,27.05480346679689,26.66854248046877,28.037744140625023,24.40853271484377,24.084893798828148,22.104669189453148,22.080987548828148,23.08406982421877,23.169458007812523,23.662835693359398,24.08580932617189,24.517968750000023
1781,Gogitie-2,6.9667,38.5667,2008,2008,0.0,7.218225097656273,10.134667968750025,9.5932556152344,10.637597656250025,11.188195800781276,10.64312133789065,9.483728027343775,10.187829589843775,9.225488281250025,8.056207275390591,7.452661132812523,6.892480468750023,25.689630126953148,25.895318603515648,28.639093017578148,26.526086425781273,24.777276611328148,21.692041015625023,20.620263671875023,20.252343750000023,21.404260253906273,22.646783447265648,24.323724365234398,25.09386596679689
1782,Gogitie-3,6.5,38.4,2008,2008,0.0,7.994989013671955,9.8303161621094,10.10503540039065,10.806207275390651,10.798303222656276,10.47173461914065,9.01018676757815,9.9675231933594,9.03423461914065,7.87725219726559,8.115716552734455,7.087518310546955,24.91390380859377,24.813531494140648,27.745416259765648,24.434381103515648,22.534143066406273,20.541589355468773,19.875329589843773,20.103814697265648,20.66320190429689,21.724328613281273,22.606622314453148,24.038842773437523
1783,Hobe,8.0191,38.2917,2008,2010,0.0,8.637109375000023,9.13201293945315,11.035241699218776,10.14116821289065,9.76958618164065,9.9781433105469,9.825036621093775,10.193994140625025,9.7412048339844,9.40667114257815,8.660913085937523,9.414392089843775,23.047875976562523,24.311242675781273,27.171319580078148,25.391625976562523,25.538140869140648,24.33971557617189,21.233392333984398,20.505181884765648,22.199517822265648,22.582757568359398,23.047143554687523,22.895288085937523
1784,Bako,5.7833,36.55,2012,2012,0.0,15.469415283203151,15.507104492187526,16.643731689453148,15.459558105468776,16.336419677734398,14.970880126953151,16.076379394531273,15.474114990234401,15.807397460937526,14.942163085937526,14.862573242187526,14.753167724609401,31.08068237304689,32.279870605468766,32.794763183593766,31.39464721679689,27.533959960937523,27.585382080078148,27.759484863281273,27.844232177734398,28.64412841796877,28.116021728515648,26.168481445312523,28.624047851562523
1785,Boloso Sore,7.0653,37.7137,2011,2011,0.0,11.755578613281276,13.795526123046901,12.421197509765651,13.894464111328151,13.897729492187526,12.554589843750026,12.980340576171901,12.436914062500026,12.483392333984401,11.403497314453151,10.67400512695315,10.4417663574219,29.134271240234398,29.840966796875023,27.786889648437523,27.919488525390648,24.985101318359398,24.080560302734398,23.308892822265648,23.22692260742189,23.966943359375023,26.14925537109377,27.014215087890648,27.78576049804689
1786,Gelcha,6.6670000000000025,37.793,1999,2000,0.0,14.399316406250026,14.492517089843776,15.754998779296901,15.952966308593776,15.585107421875026,14.698388671875026,13.809777832031276,13.355157470703151,14.423516845703151,14.359490966796901,13.297235107421901,14.146386718750026,29.542626953125023,30.348809814453148,28.411065673828148,28.018304443359398,26.150170898437523,26.13683471679689,24.398828125000023,24.26525268554689,25.71639404296877,26.730249023437523,27.50817260742189,27.86339721679689
1787,Gelcha,6.65,37.7833,2008,2008,0.0,14.177026367187526,16.595086669921898,17.215600585937526,16.575524902343773,16.293206787109398,15.352044677734401,14.928094482421901,14.904260253906276,15.175103759765651,14.684838867187526,13.879968261718776,13.687127685546901,29.440667724609398,30.218560791015648,31.73082885742189,29.941308593750023,28.099603271484398,24.774591064453148,24.315820312500023,24.073205566406273,24.994439697265648,26.42760620117189,28.064355468750023,28.344445800781273
1788,Hembecho,7.1497,37.6617,2012,2012,0.0,12.374993896484401,12.295220947265651,13.802941894531276,14.238763427734401,13.550225830078151,13.025079345703151,12.389764404296901,11.765588378906276,12.124627685546901,10.7152038574219,11.775811767578151,10.49492797851565,29.52938232421877,31.525384521484398,31.74987182617189,31.763330078125023,26.801293945312523,24.366601562500023,25.237969970703148,23.768487548828148,24.468743896484398,26.883508300781273,27.422052001953148,27.55086669921877
1789,Busie,5.4670000000000005,44.416000000000004,2008,2008,0.0,19.822106933593773,21.044122314453148,22.115655517578148,22.742211914062523,23.035638427734398,23.317437744140648,22.738671875000023,23.033471679687523,23.688287353515648,22.686700439453148,19.338647460937523,20.01622924804689,35.83211669921877,37.6147399902344,37.75383911132815,38.40130004882815,37.04268798828127,35.86190185546877,36.33953247070315,36.79531250000002,36.94460449218752,35.20998535156252,34.069848632812516,35.43306884765627
1790,Adi Asmien,13.6233,39.004,2008,2008,0.0,8.267083740234455,8.394586181640648,10.778649902343776,12.011224365234401,13.140008544921901,13.416467285156276,12.999139404296901,13.082666015625026,11.077233886718776,8.616815185546898,5.65276489257809,5.991204833984455,27.371728515625023,30.869134521484398,32.358422851562516,32.2093444824219,32.3146911621094,31.502954101562523,25.457025146484398,26.43224487304689,27.97203979492189,27.823449707031273,26.351739501953148,26.279199218750023
1791,Mai Gundi,14.05,38.7667,2008,2008,0.0,7.943627929687523,7.85027465820309,10.360559082031275,11.993554687500026,13.787896728515651,13.653222656250026,13.184136962890651,13.100488281250026,11.085198974609401,9.299523925781275,6.26470336914059,6.260949707031273,27.15389404296877,30.684960937500023,31.70980224609377,31.758264160156273,31.924249267578148,31.24425659179689,25.047998046875023,25.831536865234398,27.453637695312523,27.20592651367189,25.711572265625023,25.700952148437523
1792,Mai Nigus,14.1231,38.6596,2005,2006,0.0,7.10357055664059,9.792443847656275,11.471032714843776,12.321099853515651,12.645379638671901,13.870782470703151,13.672174072265651,13.792657470703151,12.180383300781276,10.979486083984401,8.066522216796955,7.660546875000023,28.31115112304689,32.1011901855469,32.43279418945315,33.53093872070315,31.403039550781273,32.307763671875016,25.357690429687523,25.80480346679689,27.192834472656273,27.764886474609398,27.654595947265648,27.70296630859377
1793,Mai Sessela,14.0791,39.0322,2005,2006,0.0,5.356805419921955,7.394372558593715,9.6943298339844,11.172052001953151,10.774011230468776,12.249993896484401,11.632409667968776,11.697900390625026,10.194055175781275,8.562615966796898,5.45342407226559,5.470605468750024,27.80285034179689,30.964501953125023,31.623712158203148,32.147363281250016,30.289483642578148,31.153039550781273,24.597833251953148,24.758264160156273,26.527642822265648,26.373498535156273,26.50740966796877,26.58287963867189
1794,Mai Seye,14.073,38.849000000000004,2005,2006,0.0,6.325769042968773,8.90996704101565,11.015252685546901,11.424340820312526,12.024499511718776,13.406213378906276,13.135186767578151,13.206781005859401,11.557336425781276,10.15789184570315,6.946008300781273,6.728021240234455,28.35579833984377,31.86580810546877,32.2988220214844,33.3109069824219,31.282739257812523,32.295068359375016,25.266778564453148,25.55477294921877,27.17858276367189,27.491967773437523,27.375207519531273,27.430352783203148
1795,Deba,14.283,38.195,1999,2008,1.0,12.300347900390651,11.233056640625025,12.365289306640651,13.748162841796901,18.871301269531273,16.145013427734398,14.498803710937526,14.666223144531276,14.090081787109401,14.471337890625026,12.874230957031276,12.002404785156276,29.338647460937523,33.459558105468766,34.4998718261719,35.038049316406266,35.15337524414065,32.2249694824219,25.457513427734398,27.198999023437523,27.798150634765648,29.402764892578148,28.521875000000023,28.959130859375023
1796,Maisheru,14.24,38.257,1999,2001,1.0,11.636529541015651,12.801965332031276,14.040765380859401,15.639978027343776,16.066918945312526,14.954125976562526,14.182214355468776,13.801049804687526,13.363366699218776,12.753747558593776,10.5967956542969,10.179345703125025,28.775567626953148,31.120568847656273,33.13262329101565,32.1575866699219,33.9379821777344,31.161859130859398,26.051812744140648,25.022943115234398,28.185235595703148,27.957696533203148,28.131341552734398,27.951379394531273
1797,Adi Kenafiz,13.277000000000001,39.395,2005,2006,0.0,3.5757080078125227,4.187646484375024,9.311486816406275,9.89971313476565,10.659082031250025,11.547143554687526,12.066735839843776,11.607110595703151,10.326501464843775,9.21758422851565,5.879022216796955,4.692620849609455,26.819116210937523,30.096337890625023,29.940087890625023,29.814843750000023,28.52550659179689,29.19149169921877,23.693139648437523,23.88024291992189,24.68273315429689,25.568750000000023,25.180230712890648,25.236260986328148
1798,Bala,12.444,39.751,2009,2009,0.0,8.860742187500025,10.627648925781275,10.328759765625025,15.344415283203151,15.194238281250026,16.057763671875026,16.907098388671898,16.396630859375026,15.582818603515651,14.519219970703151,9.4556823730469,9.675195312500025,28.273248291015648,28.593743896484398,31.738214111328148,32.67229614257815,33.756921386718766,34.277917480468766,34.083947753906266,33.034753417968766,33.77068481445315,30.450341796875023,26.665277099609398,26.602990722656273
1799,Gereb Mihiz,13.2974,39.4715,2005,2006,0.0,4.304284667968774,4.601403808593716,9.0817810058594,9.855981445312525,10.137170410156275,11.634851074218776,11.614190673828151,11.648919677734401,10.390039062500025,9.8843933105469,7.437707519531273,4.829370117187524,25.643945312500023,29.269189453125023,29.317651367187523,28.346612548828148,27.56600341796877,28.415979003906273,23.674768066406273,23.727105712890648,24.908410644531273,24.64391479492189,24.492333984375023,24.450433349609398
1800,Mai Dille,13.238,39.495,2006,2006,0.0,3.791802978515591,3.9008422851562727,9.040979003906275,9.6409851074219,10.2675720214844,11.366876220703151,11.918328857421901,11.530358886718776,10.3929382324219,9.6457458496094,6.86101684570309,4.590905761718774,25.664086914062523,29.439904785156273,29.406152343750023,28.41121826171877,27.447412109375023,28.460504150390648,23.69225463867189,23.78328857421877,24.91271362304689,24.730157470703148,24.629785156250023,24.54329833984377
1801,Ak�b?Poteau,0.3864,9.4649,2008,2010,0.0,23.22078857421877,23.824914550781273,24.053460693359398,23.99031982421877,23.87484130859377,21.88146362304689,21.259210205078148,22.148370361328148,23.255395507812523,23.475640869140648,23.447442626953148,23.661309814453148,29.711724853515648,29.581323242187523,29.703881835937523,30.287316894531273,29.861322021484398,28.61144409179689,27.357934570312523,27.672326660156273,28.110314941406273,28.245599365234398,28.750451660156273,29.22786865234377
1802,Alibandeng,0.4564,9.4207,2008,2010,0.0,23.398950195312523,24.009179687500023,24.377496337890648,24.083276367187523,24.048272705078148,22.278497314453148,21.634759521484398,22.470605468750023,23.45833740234377,23.731713867187523,23.678002929687523,24.046868896484398,29.240960693359398,29.150903320312523,29.329553222656273,29.934259033203148,29.440179443359398,28.109582519531273,26.787896728515648,27.185479736328148,27.601525878906273,27.840509033203148,28.47738037109377,28.76915893554689
1803,Beaus�jour,0.3861,9.5066,2008,2010,0.0,23.22078857421877,23.824914550781273,24.053460693359398,23.99031982421877,23.87484130859377,21.88146362304689,21.259210205078148,22.148370361328148,23.255395507812523,23.475640869140648,23.447442626953148,23.661309814453148,29.711724853515648,29.581323242187523,29.703881835937523,30.287316894531273,29.861322021484398,28.61144409179689,27.357934570312523,27.672326660156273,28.110314941406273,28.245599365234398,28.750451660156273,29.22786865234377
1804,Camp de Gaulle,0.4422,9.4272,2007,2007,0.0,23.596856689453148,24.21810302734377,24.224664306640648,24.30965576171877,23.341058349609398,23.68346557617189,21.581811523437523,21.488427734375023,22.957666015625023,23.53402099609377,23.54598388671877,23.899621582031273,29.301782226562523,29.541741943359398,29.672906494140648,29.790765380859398,29.290673828125023,28.281671142578148,27.011437988281273,26.79964599609377,27.350305175781273,28.36852416992189,28.656213378906273,28.46541748046877
1805,Camp des Boys,0.4207,9.4311,2008,2010,0.0,23.22078857421877,23.824914550781273,24.053460693359398,23.99031982421877,23.87484130859377,21.88146362304689,21.259210205078148,22.148370361328148,23.255395507812523,23.475640869140648,23.447442626953148,23.661309814453148,29.711724853515648,29.581323242187523,29.703881835937523,30.287316894531273,29.861322021484398,28.61144409179689,27.357934570312523,27.672326660156273,28.110314941406273,28.245599365234398,28.750451660156273,29.22786865234377
